,ID,map,folder,image,cir0_x,cir0_y,cir0_r,cir1_x,cir1_y,cir1_r,cir2_x,cir2_y,cir2_r,cir3_x,cir3_y,cir3_r,cir4_x,cir4_y,cir4_r,numCircles,TimeStamp,season
193,194,WE,Survey-Epicenter,EndZone_129.png ,626,230,23,604,234,45,584,272,91,620,306,149,516,418,301,5,2024_03_24 15:47:02,18
194,195,WE,Survey-Epicenter,EndZone_1290.png ,520,130,23,530,150,46,504,188,91,512,244,149,482,394,301,5,2023_12_01 23:05:32,18
195,196,SP,Lightning Rode,EndZone_13.png ,896,268,20,878,276,40,838,278,80,778,316,150,666,422,306,5,2024_03_24 14:39:38,18
196,197,WE,SkyW-Trials,EndZone_130 (2).png ,148,288,22,168,290,44,176,330,91,216,374,148,342,458,302,5,2024_03_24 15:47:35,18
197,198,WE,Countdown,EndZone_130.png ,240,360,22,224,366,46,248,332,92,284,362,148,424,426,302,5,2023_11_14 09:53:56,18
198,199,WE,Overlook,EndZone_1301.png ,822,414,22,804,402,46,766,418,91,712,406,149,590,502,301,5,2023_12_01 23:12:26,18
199,200,SP,Wall,EndZone_131.png ,578,278,20,592,288,41,594,306,82,582,352,151,458,446,306,5,2024_03_24 15:48:08,18
200,201,SP,Beast,EndZone_1310.png ,112,284,20,126,298,43,166,308,82,228,338,151,384,336,307,5,2023_12_01 23:17:24,18
201,202,WE,Landslide,EndZone_1314.png ,286,418,21,292,438,44,310,450,90,266,416,149,414,450,301,5,2023_12_01 23:19:54,18
202,203,WE,Climatizer,EndZone_132.png ,744,306,22,722,308,46,686,326,91,636,344,149,528,452,301,5,2024_03_24 15:48:41,18
203,204,SP,Bean,EndZone_1322.png ,178,608,20,194,598,40,226,574,81,274,522,150,430,508,307,5,2023_12_01 23:24:56,18
204,205,WE,Harvester,EndZone_1323.png ,388,598,22,378,586,46,388,606,91,386,624,147,372,518,303,5,2023_12_01 23:25:33,18
205,206,SP,Storm Catcher,EndZone_1324.png ,868,388,19,868,388,40,838,414,81,770,406,151,636,486,305,5,2023_12_01 23:26:11,18
206,207,SP,Northpad,EndZone_1325.png ,304,218,20,298,236,40,334,252,82,364,316,149,430,456,305,5,2023_12_01 23:26:49,18
207,208,SP,Jurassic,EndZone_1326.png ,556,644,19,566,650,40,602,644,80,638,584,151,524,478,306,5,2023_12_01 23:27:27,18
208,209,WE,Countdown,EndZone_1328.png ,198,398,22,196,406,44,204,378,92,228,422,147,306,552,301,5,2023_12_01 23:28:42,18
209,210,WE,Countdown,EndZone_133 (2).png ,240,314,22,230,322,46,252,350,91,242,398,147,392,414,301,5,2024_03_24 15:49:14,18
210,211,WE,Climatizer,EndZone_133.png ,710,244,22,706,266,45,662,264,91,662,318,147,608,462,303,5,2023_11_14 09:56:12,18
211,212,WE,Geyser,EndZone_1330.png ,690,640,23,684,652,45,686,628,90,648,626,149,500,670,301,5,2023_12_01 23:29:57,18
212,213,SP,Echo,EndZone_1331.png ,704,812,20,690,796,40,682,758,80,624,718,149,512,610,306,5,2023_12_01 23:30:35,18
213,214,WE,Harvester,EndZone_1332.png ,458,620,21,478,628,46,488,618,91,504,594,149,520,554,303,5,2023_12_01 23:31:13,18
214,215,WE,SkyW-Trials,EndZone_1334.png ,298,110,23,304,134,45,304,178,91,346,214,149,340,368,301,5,2023_12_01 23:32:28,18
215,216,SP,Storm Catcher,EndZone_1335.png ,868,388,19,868,388,40,838,414,81,770,406,151,636,486,305,5,2023_12_01 23:33:06,18
216,217,WE,Thermal Station,EndZone_1337.png ,254,736,22,256,734,44,216,722,92,260,730,147,368,618,302,5,2023_12_01 23:34:21,18
217,218,SP,Northpad,EndZone_1338.png ,304,218,20,298,236,40,334,252,82,364,316,149,430,456,305,5,2023_12_01 23:34:59,18
218,219,WE,Stacks-Maude,EndZone_1339.png ,802,762,23,782,760,45,750,736,91,736,680,148,636,564,302,5,2023_12_01 23:35:37,18
219,220,WE,SkyW-Trials,EndZone_134 (2).png ,232,172,23,254,180,45,288,210,91,336,240,148,406,380,301,5,2024_03_24 15:49:47,18
220,221,Olympus,Gardens,EndZone_134.png ,738,494,23,742,514,47,738,482,92,702,516,147,608,482,246,5,2023_11_14 09:56:50,18
221,222,SP,Storm Catcher,EndZone_1340.png ,808,428,20,808,412,40,774,396,80,704,390,149,548,384,306,5,2023_12_01 23:36:14,18
222,223,SP,Northpad,EndZone_1341.png ,282,168,20,294,186,40,330,200,80,372,256,149,446,394,305,5,2023_12_01 23:36:52,18
223,224,SP,Coastal,EndZone_1342.png ,482,878,20,492,860,41,496,822,81,518,754,151,512,598,306,5,2023_12_01 23:37:30,18
224,225,WE,Survey-Epicenter,EndZone_1343.png ,574,254,21,596,254,47,630,262,92,606,308,147,572,458,303,5,2023_12_01 23:38:07,18
225,226,SP,Jurassic,EndZone_1344.png ,486,554,20,492,542,40,476,568,80,412,576,149,550,508,306,5,2023_12_01 23:38:45,18
226,227,WE,Thermal Station,EndZone_1345.png ,194,826,21,186,810,44,228,800,91,280,782,148,408,696,303,5,2023_12_01 23:39:23,18
227,228,WE,Lava Fissure,EndZone_1346.png ,116,390,22,114,402,48,140,438,91,194,428,149,288,548,301,5,2023_12_01 23:40:00,18
228,229,SP,Devastated-Coast,EndZone_1347.png ,812,772,20,800,758,41,766,736,81,720,682,151,644,548,305,5,2023_12_01 23:40:38,18
229,230,WE,Thermal Station,EndZone_1348.png ,228,776,23,206,776,45,216,744,92,196,692,148,286,568,303,5,2023_12_01 23:41:16,18
230,231,SP,Storm Catcher,EndZone_1349.png ,730,446,21,732,464,40,696,460,82,696,392,151,572,486,305,5,2023_12_01 23:41:53,18
231,232,WE,Landslide,EndZone_1350.png ,466,358,21,470,370,46,506,364,91,534,328,147,552,480,303,5,2023_12_01 23:42:31,18
232,233,SP,Pylon,EndZone_1351.png ,580,664,20,574,672,40,570,682,79,542,628,149,462,496,307,5,2023_12_01 23:43:09,18
233,234,WE,Geyser,EndZone_1352.png ,774,710,22,766,726,45,734,706,91,686,702,148,582,590,303,5,2023_12_01 23:43:46,18
234,235,WE,Climatizer,EndZone_1353.png ,696,158,23,676,168,46,638,192,91,632,250,147,612,402,303,5,2023_12_01 23:44:24,18
235,236,SP,Beast,EndZone_1355.png ,104,356,20,124,352,43,164,354,80,234,358,151,382,402,306,5,2023_12_01 23:45:22,18
236,237,SP,Storm Catcher,EndZone_1356.png ,736,444,19,730,454,40,730,446,80,690,490,151,542,532,305,5,2023_12_01 23:45:59,18
237,238,WE,Lava Fissure,EndZone_1357.png ,250,474,23,238,472,45,266,442,91,318,432,147,380,570,302,5,2023_12_01 23:46:20,18
238,239,SP,Northpad,EndZone_1358.png ,504,272,20,514,284,41,484,296,80,522,310,150,548,462,306,5,2023_12_01 23:46:57,18
239,240,SP,Pylon,EndZone_1359.png ,580,664,20,574,672,40,570,682,79,542,628,149,462,496,307,5,2023_12_01 23:47:35,18
240,241,SP,Checkpoint,EndZone_136.png ,250,284,19,248,282,40,276,312,82,346,322,150,472,410,306,5,2024_03_24 15:50:53,18
241,242,WE,Stacks-Maude,EndZone_1360.png ,744,856,21,734,838,46,692,844,92,664,794,149,532,712,301,5,2023_12_01 23:48:13,18
242,243,WE,Thermal Station,EndZone_1361.png ,228,776,23,206,776,45,216,744,92,196,692,148,286,568,303,5,2023_12_01 23:48:50,18
243,244,WE,Dome,EndZone_1362.png ,698,960,21,692,938,45,682,894,92,678,836,149,538,774,303,5,2023_12_01 23:49:28,18
244,245,SP,Northpad,EndZone_1363.png ,290,250,20,308,244,41,348,254,80,410,284,149,424,438,305,5,2023_12_01 23:50:05,18
245,246,WE,Overlook,EndZone_1365.png ,810,408,22,798,418,46,776,456,91,748,502,149,628,598,301,5,2023_12_01 23:51:20,18
246,247,SP,Northpad,EndZone_1366.png ,210,144,20,226,152,40,258,178,80,308,230,151,364,372,305,5,2023_12_01 23:51:41,18
247,248,SP,Cascade,EndZone_1367.png ,482,354,20,466,346,41,476,346,80,470,340,150,548,472,306,5,2023_12_01 23:52:19,18
248,249,SP,Launchpad,EndZone_1368.png ,754,718,20,740,706,40,720,670,80,660,638,150,570,512,306,5,2023_12_01 23:52:56,18
249,250,SP,Storm Catcher,EndZone_1369.png ,750,512,19,748,512,40,736,478,80,678,454,149,534,512,306,5,2023_12_01 23:53:34,18
250,251,SP,Pylon,EndZone_137.png ,628,676,20,628,674,40,594,656,80,544,684,151,594,536,306,5,2024_03_24 15:51:26,18
251,252,WE,SkyW-Trials,EndZone_1371.png ,178,294,22,180,312,46,178,354,91,208,400,148,344,468,301,5,2023_12_01 23:54:49,18
252,253,WE,Countdown,EndZone_1372.png ,220,312,22,232,314,47,242,356,92,290,376,147,368,508,301,5,2023_12_01 23:55:27,18
253,254,WE,Staging-Mirage,EndZone_1373.png ,184,566,21,204,554,46,190,524,91,218,556,148,368,590,303,5,2023_12_01 23:56:05,18
254,255,WE,Launch Site,EndZone_1374.png ,594,952,22,580,938,46,564,898,91,550,844,149,456,722,303,5,2023_12_01 23:56:25,18
255,256,SP,Launchpad,EndZone_1375.png ,748,608,20,738,610,40,714,636,80,670,582,149,538,500,305,5,2023_12_01 23:57:02,18
256,257,SP,Barometer,EndZone_138 (2).png ,316,746,20,326,730,41,354,702,80,416,670,151,502,540,306,5,2024_03_24 15:51:59,18
257,258,WE,Countdown,EndZone_138.png ,280,344,22,268,350,44,302,362,91,278,402,147,372,522,301,5,2023_11_14 09:59:56,18
258,259,SP,Launchpad,EndZone_1380.png ,738,628,20,728,632,40,744,608,81,678,586,149,540,514,306,5,2023_12_02 00:00:10,18
259,260,WE,Monument,EndZone_1381.png ,530,498,22,534,494,45,572,514,90,568,494,149,606,638,301,5,2023_12_02 00:00:48,18
260,261,SP,Pylon,EndZone_1382.png ,552,714,20,558,722,40,542,690,80,576,636,150,464,526,305,5,2023_12_02 00:01:09,18
261,262,SP,Cascade,EndZone_1383.png ,514,372,20,520,372,40,534,396,81,512,450,149,654,386,305,5,2023_12_02 00:01:46,18
262,263,WE,Lava Siphon,EndZone_1385.png ,492,814,23,488,812,46,462,836,92,504,828,149,504,674,301,5,2023_12_02 00:03:02,18
263,264,SP,Launchpad,EndZone_1386.png ,762,678,20,758,658,40,718,666,81,678,606,150,526,572,307,5,2023_12_02 00:03:39,18
264,265,WE,Harvester,EndZone_1387.png ,442,760,22,440,746,45,430,770,91,474,786,147,436,640,302,5,2023_12_02 00:04:17,18
265,266,SP,Coastal,EndZone_1388.png ,482,878,20,492,860,40,502,822,80,480,758,151,544,616,306,5,2023_12_02 00:04:54,18
266,267,WE,Lava Siphon,EndZone_1389.png ,650,702,22,646,694,45,622,676,92,606,638,149,512,530,303,5,2023_12_02 00:05:32,18
267,268,SP,Cenote,EndZone_1390.png ,148,742,20,160,728,40,190,702,81,226,642,151,368,574,307,5,2023_12_02 23:39:09,18
268,269,WE,Lava Siphon,EndZone_1391.png ,490,838,21,476,840,44,516,854,91,570,838,149,468,726,303,5,2023_12_02 23:39:46,18
269,270,SP,Beast,EndZone_1392.png ,196,288,20,212,294,41,228,298,80,284,340,149,438,354,306,5,2023_12_02 23:40:24,18
270,271,SP,Mill,EndZone_1393.png ,200,470,21,206,450,40,242,468,80,310,444,150,458,482,305,5,2023_12_02 23:41:02,18
271,272,WE,Lava Fissure,EndZone_1394.png ,178,332,21,196,342,44,230,346,90,274,322,147,390,424,301,5,2023_12_02 23:41:40,18
272,273,WE,Lava Siphon,EndZone_1396.png ,588,680,22,590,696,44,554,706,90,520,676,147,382,708,301,5,2023_12_02 23:42:38,18
273,274,SP,Barometer,EndZone_1397.png ,422,782,20,414,766,41,424,728,81,416,660,151,476,516,305,5,2023_12_02 23:43:16,18
274,275,WE,Lava Siphon,EndZone_1398.png ,512,822,22,530,818,44,544,780,90,596,768,149,470,676,301,5,2023_12_02 23:43:54,18
275,276,SP,Northpad,EndZone_1399.png ,314,202,20,330,204,40,360,232,81,418,272,149,490,408,305,5,2023_12_02 23:44:32,18
276,277,SP,Jurassic,EndZone_14.png ,408,658,20,414,672,40,394,708,80,412,638,149,530,538,306,5,2024_03_24 14:40:11,18
277,278,WE,Launch Site,EndZone_140.png ,612,894,22,612,878,47,574,892,90,538,848,149,492,702,301,5,2024_03_24 15:53:05,18
278,279,WE,Lava Fissure,EndZone_1400.png ,122,466,23,116,478,44,130,442,91,176,472,149,298,566,302,5,2023_12_02 23:45:10,18
279,280,SP,Checkpoint,EndZone_1402.png ,286,390,19,286,380,40,304,368,80,372,374,150,526,398,305,5,2023_12_02 23:46:17,18
280,281,SP,Jurassic,EndZone_1403.png ,568,654,19,568,654,40,548,674,79,516,632,151,556,480,306,5,2023_12_02 23:46:55,18
281,282,SP,Jurassic,EndZone_1404.png ,476,580,20,490,578,40,486,566,81,466,572,149,560,450,306,5,2023_12_02 23:47:33,18
282,283,SP,Mill,EndZone_1406.png ,198,538,20,214,542,40,252,528,79,322,532,151,450,446,306,5,2023_12_02 23:48:48,18
283,284,WE,Thermal Station,EndZone_1407.png ,372,792,22,390,784,46,364,806,90,338,774,149,342,620,303,5,2023_12_02 23:49:25,18
284,285,WE,SkyE,EndZone_1408.png ,464,294,21,450,310,44,430,310,91,372,312,149,358,464,303,5,2023_12_02 23:50:02,18
285,286,SP,Coastal,EndZone_1409.png ,556,822,20,550,802,40,566,766,81,570,696,150,544,542,305,5,2023_12_02 23:50:40,18
286,287,WE,Monument,EndZone_1410.png ,526,340,23,510,332,45,530,334,91,502,290,148,478,442,302,5,2023_12_02 23:51:18,18
287,288,WE,Staging-Mirage,EndZone_1411.png ,308,714,21,322,726,45,320,704,90,314,656,149,452,714,301,5,2023_12_02 23:51:55,18
288,289,SP,Wall,EndZone_1412.png ,624,232,20,632,222,41,592,232,81,584,302,150,464,402,305,5,2023_12_02 23:52:33,18
289,290,WE,Harvester,EndZone_1413.png ,536,688,22,528,688,45,550,684,92,572,704,148,420,690,301,5,2023_12_02 23:53:11,18
290,291,SP,Mill,EndZone_1414.png ,152,562,20,168,550,41,206,538,81,268,506,150,422,518,305,5,2023_12_02 23:53:49,18
291,292,WE,Staging-Mirage,EndZone_1415.png ,344,636,22,324,630,44,366,642,91,392,598,149,386,498,303,5,2023_12_02 23:54:26,18
292,293,SP,Barometer,EndZone_1418.png ,398,808,20,408,792,40,418,754,81,448,690,151,452,534,307,5,2023_12_02 23:56:12,18
293,294,Olympus,Turbine,EndZone_1419.png ,318,374,23,310,374,45,296,366,90,254,390,149,336,450,250,5,2023_12_02 23:56:49,18
294,295,WE,Lava Fissure,EndZone_1421.png ,178,456,21,200,454,44,246,450,92,246,408,147,394,442,301,5,2023_12_02 23:57:56,18
295,296,SP,Storm Catcher,EndZone_1425.png ,780,354,19,782,344,41,750,320,80,704,374,149,574,458,306,5,2023_12_03 00:00:11,18
296,297,SP,Ceto-Station,EndZone_1426.png ,326,502,20,342,496,40,316,468,80,304,410,151,444,480,306,5,2023_12_03 00:00:49,18
297,298,WE,Monument,EndZone_1427.png ,492,330,22,504,312,46,466,310,91,434,338,147,460,490,303,5,2023_12_03 00:01:26,18
298,299,WE,Countdown,EndZone_1429.png ,260,364,22,264,358,46,246,394,91,208,430,149,356,464,301,5,2023_12_03 00:02:41,18
299,300,WE,Tree,EndZone_143.png ,382,822,22,376,802,46,410,816,92,380,788,148,370,636,303,5,2023_11_14 10:03:51,18
300,301,WE,Overlook,EndZone_1432.png ,784,426,21,802,436,44,800,480,91,758,510,149,602,520,301,5,2023_12_03 00:04:26,18
301,302,SP,Lightning Rode,EndZone_1437.png ,904,268,21,894,282,40,854,298,81,812,352,151,658,368,305,5,2023_12_03 00:07:25,18
302,303,WE,Landslide,EndZone_1438.png ,436,338,21,450,332,45,436,300,92,450,338,147,508,480,302,5,2023_12_03 00:08:02,18
303,304,WE,Monument,EndZone_144 (2).png ,516,428,22,534,430,44,534,452,92,552,478,147,466,560,303,5,2024_03_24 15:54:52,18
304,305,SP,Northpad,EndZone_144.png ,388,144,22,386,164,40,402,202,82,450,254,149,420,406,306,5,2023_11_14 10:04:29,18
305,306,WE,Launch Site,EndZone_1441.png ,626,900,21,610,904,46,626,866,91,574,844,149,484,720,303,5,2023_12_03 00:09:55,18
306,307,WE,Geyser,EndZone_1442.png ,684,524,22,694,504,46,712,486,91,678,464,147,524,484,302,5,2023_12_03 00:10:32,18
307,308,WE,Stacks-Maude,EndZone_1443.png ,708,736,22,708,738,45,736,704,91,738,658,149,586,674,303,5,2023_12_03 00:11:10,18
308,309,SP,Storm Catcher,EndZone_1444.png ,758,336,21,778,338,40,758,372,80,688,374,151,532,390,306,5,2023_12_03 00:11:48,18
309,310,WE,Lava Siphon,EndZone_1446.png ,598,744,22,610,748,47,648,770,91,608,800,148,602,648,303,5,2023_12_03 00:12:55,18
310,311,WE,Overlook,EndZone_1447.png ,688,326,22,684,338,45,656,326,91,674,370,147,564,478,302,5,2023_12_03 00:13:32,18
311,312,WE,Lava Fissure,EndZone_145.png ,180,478,22,160,490,45,206,490,91,188,540,147,340,546,302,5,2024_03_24 15:55:25,18
312,313,WE,Lava Fissure,EndZone_1450.png ,188,322,22,198,312,44,232,290,91,272,328,148,374,444,303,5,2023_12_03 00:15:17,18
313,314,WE,Countdown,EndZone_1451.png ,246,402,22,256,386,46,236,382,90,286,354,148,372,480,301,5,2023_12_03 00:15:54,18
314,315,SP,Coastal,EndZone_1452.png ,536,884,20,534,864,40,520,828,80,508,758,150,568,614,305,5,2023_12_03 00:16:32,18
315,316,WE,FragE-NoName,EndZone_1455.png ,586,502,22,584,502,46,574,500,91,558,532,148,482,580,301,5,2023_12_03 00:18:25,18
316,317,WE,SkyW-Trials,EndZone_1456.png ,220,242,21,236,252,46,276,266,92,302,314,149,372,448,301,5,2023_12_03 00:19:02,18
317,318,WE,Monument,EndZone_1457.png ,526,340,23,510,332,45,530,334,91,502,290,148,478,442,302,5,2023_12_03 00:19:23,18
318,319,WE,Monument,EndZone_1458.png ,508,426,21,508,420,46,516,454,91,490,498,149,570,456,301,5,2023_12_03 00:20:00,18
319,320,WE,Survey-Epicenter,EndZone_146.png ,620,226,21,638,232,46,598,252,92,550,284,149,458,406,302,5,2024_03_24 15:55:58,18
320,321,WE,SkyE,EndZone_1461.png ,464,294,21,450,310,44,430,310,91,372,312,149,358,464,303,5,2023_12_03 00:21:28,18
321,322,WE,SkyW-Trials,EndZone_1464.png ,220,242,21,236,252,46,276,266,92,302,314,149,372,448,301,5,2023_12_03 00:22:56,18
322,323,SP,Pylon,EndZone_1465.png ,580,732,20,590,730,40,552,740,80,520,678,149,576,532,305,5,2023_12_03 00:23:34,18
323,324,SP,Cascade,EndZone_1467.png ,562,350,20,562,368,40,572,376,81,584,440,151,474,530,306,5,2023_12_03 00:24:42,18
324,325,SP,Coastal,EndZone_147.png ,546,796,20,560,784,40,544,748,81,552,680,151,562,524,306,5,2024_03_24 15:56:31,18
325,326,WE,Thermal Station,EndZone_1474.png ,142,808,22,156,798,44,190,772,90,234,736,147,324,612,302,5,2023_12_03 00:28:16,18
326,327,SP,Thunder Watch,EndZone_1477.png ,792,224,20,778,238,40,774,244,80,750,308,151,678,448,305,5,2023_12_03 00:30:01,18
327,328,SP,Pylon,EndZone_148.png ,644,690,21,628,674,40,658,656,80,618,600,149,500,498,306,5,2024_03_24 15:57:04,18
328,329,WE,Overlook,EndZone_149.png ,714,326,23,692,332,45,674,368,91,662,422,147,548,524,301,5,2024_03_24 15:57:37,18
329,330,WE,Geyser,EndZone_15.png ,802,600,22,780,602,45,758,632,92,704,644,148,596,536,302,5,2024_03_24 14:40:45,18
330,331,SP,Cascade Balls,EndZone_151.png ,710,528,20,716,542,41,730,538,81,708,480,151,554,456,306,5,2024_03_24 15:58:43,18
331,332,WE,Lava Siphon,EndZone_152.png ,588,764,22,582,780,44,544,756,91,548,702,148,538,562,301,5,2024_03_24 15:59:16,18
332,333,WE,Thermal Station,EndZone_153.png ,134,844,22,142,824,46,172,792,90,216,752,148,294,620,302,5,2024_03_24 15:59:49,18
333,334,WE,Climatizer,EndZone_154.png ,686,166,22,686,188,45,648,212,91,652,272,149,560,396,301,5,2024_03_24 16:00:22,18
334,335,WE,Lava Fissure,EndZone_155.png ,126,496,22,118,514,46,136,558,91,184,532,147,338,522,302,5,2024_03_24 16:00:55,18
335,336,SP,Launchpad,EndZone_1559.png ,722,654,20,718,636,40,700,668,80,660,610,151,576,480,305,5,2023_12_07 23:45:43,18
336,337,WE,Lava Fissure,EndZone_156.png ,76,320,23,92,334,46,136,348,92,170,396,149,250,528,301,5,2024_03_24 16:01:27,18
337,338,WE,Thermal Station,EndZone_1561.png ,210,788,22,218,772,45,258,780,91,294,748,148,368,612,302,5,2023_12_08 00:26:11,18
338,339,WE,FragE-NoName,EndZone_1562.png ,638,448,23,644,452,45,682,428,92,688,480,147,552,550,303,5,2023_12_08 00:26:48,18
339,340,SP,Beast,EndZone_1563.png ,142,278,20,158,290,40,184,322,80,240,360,149,354,464,306,5,2023_12_08 00:27:26,18
340,341,SP,Jurassic,EndZone_1564.png ,408,534,20,422,520,40,398,554,80,364,504,151,518,504,307,5,2023_12_08 00:28:03,18
341,342,WE,Thermal Station,EndZone_1565.png ,140,844,22,144,822,46,164,782,92,220,772,149,334,668,302,5,2023_12_08 00:28:41,18
342,343,SP,Thunder Watch,EndZone_1566.png ,790,204,20,780,220,40,742,230,80,678,260,150,556,356,306,5,2023_12_08 00:29:18,18
343,344,WE,Monument,EndZone_1567.png ,524,420,22,532,416,44,524,388,90,538,400,147,544,552,302,5,2023_12_08 00:29:56,18
344,345,WE,FragE-NoName,EndZone_1568.png ,742,470,22,740,488,45,734,510,90,722,548,149,570,574,301,5,2023_12_08 00:30:33,18
345,346,SP,Beast,EndZone_1569.png ,142,278,20,158,290,40,184,322,80,240,360,149,354,464,306,5,2023_12_08 00:31:11,18
346,347,SP,Coastal,EndZone_157.png ,534,848,20,526,830,40,538,790,81,504,730,149,566,586,306,5,2024_03_24 16:02:01,18
347,348,WE,Lava Siphon,EndZone_1571.png ,572,618,22,562,612,46,550,628,92,558,590,148,594,696,302,5,2023_12_08 00:32:26,18
348,349,WE,Overlook,EndZone_1572.png ,802,324,23,786,340,46,742,340,90,710,388,147,566,442,302,5,2023_12_08 00:33:03,18
349,350,SP,Lightning Rode,EndZone_1573.png ,818,242,20,798,248,40,784,286,81,718,308,149,622,430,305,5,2023_12_08 00:33:41,18
350,351,SP,Beast,EndZone_1574.png ,156,274,20,168,290,41,198,316,80,242,370,149,394,402,305,5,2023_12_08 00:34:18,18
351,352,WE,SkyW-Trials,EndZone_1575.png ,270,138,22,270,160,46,304,192,91,316,248,147,346,396,301,5,2023_12_08 00:34:55,18
352,353,SP,Devastated-Coast,EndZone_1576.png ,754,768,20,750,748,40,736,712,80,696,656,150,632,514,306,5,2023_12_08 00:35:33,18
353,354,WE,Geyser,EndZone_1577.png ,734,622,22,734,638,46,720,614,90,692,652,147,538,634,301,5,2023_12_08 00:36:11,18
354,355,WE,Overlook,EndZone_1578.png ,824,424,23,802,426,46,786,462,91,732,464,149,582,494,302,5,2023_12_08 00:36:48,18
355,356,SP,Checkpoint,EndZone_1579.png ,212,468,20,228,466,40,262,462,81,330,474,149,484,486,306,5,2023_12_08 00:37:25,18
356,357,SP,Mill,EndZone_158.png ,108,448,20,126,456,40,162,468,80,224,436,150,376,472,305,5,2024_03_24 16:02:34,18
357,358,WE,Climatizer,EndZone_1580.png ,762,260,23,750,278,44,726,316,91,716,370,148,578,438,301,5,2023_12_08 00:38:02,18
358,359,SP,Thunder Watch,EndZone_1581.png ,792,206,21,786,224,41,748,236,79,692,280,149,576,382,306,5,2023_12_08 16:25:54,18
359,360,SP,Zeus,EndZone_1582.png ,762,106,20,756,124,40,736,158,82,684,206,150,632,352,305,5,2023_12_08 16:26:32,18
360,361,SP,Northpad,EndZone_1583.png ,230,126,20,234,144,40,270,164,81,286,232,151,434,278,306,5,2023_12_08 16:27:09,18
361,362,WE,Survey-Epicenter,EndZone_1584.png ,590,166,23,580,180,45,588,224,91,598,278,149,524,414,302,5,2023_12_08 16:27:46,18
362,363,SP,Bean,EndZone_1585.png ,184,614,20,186,612,40,224,602,80,292,588,149,422,504,306,5,2023_12_08 16:28:24,18
363,364,WE,Tree,EndZone_1587.png ,338,846,22,348,836,46,386,830,92,342,806,147,466,718,302,5,2023_12_08 16:29:39,18
364,365,WE,Thermal Station,EndZone_1591.png ,200,692,22,204,708,46,216,748,92,218,694,147,348,614,303,5,2023_12_08 16:32:00,18
365,366,WE,Survey-Epicenter,EndZone_1595.png ,476,306,23,478,306,46,456,320,92,482,290,149,512,440,302,5,2023_12_08 16:34:30,18
366,367,SP,Beast,EndZone_1596.png ,162,256,20,176,266,40,198,302,80,256,340,151,412,354,305,5,2023_12_08 16:35:07,18
367,368,SP,Northpad,EndZone_1597.png ,382,150,20,384,152,40,414,178,80,444,240,151,504,384,305,5,2023_12_08 16:35:45,18
368,369,SP,Lightning Rode,EndZone_1598.png ,868,150,19,864,154,40,848,190,80,786,224,151,636,262,306,5,2023_12_08 16:36:22,18
369,370,WE,Launch Site,EndZone_1599.png ,610,894,22,626,884,46,604,852,90,628,804,149,604,652,303,5,2023_12_08 16:37:00,18
370,371,WE,Monument,EndZone_16.png ,480,374,23,474,370,45,448,362,91,448,394,147,362,512,303,5,2024_03_24 14:41:18,18
371,372,WE,Lava Fissure,EndZone_160 (2).png ,186,494,22,194,496,46,194,460,91,238,456,149,346,564,301,5,2024_03_24 16:03:39,18
